Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2019-06-28;21,45;21,75;21,35;21,75;52.239;1.124.508
2019-06-27;21,60;21,60;21,30;21,40;28.882;619.091
2019-06-26;21,90;21,90;21,50;21,60;40.890;886.899
2019-06-25;21,90;22,25;21,90;22,00;41.831;924.937
2019-06-24;22,50;22,50;21,90;22,00;121.629;2.681.374
2019-06-21;22,85;22,95;22,60;22,60;106.875;2.420.466
2019-06-20;23,35;23,35;22,70;22,85;22.304;513.263
2019-06-19;23,35;23,45;22,75;22,85;37.784;866.928
2019-06-18;22,75;23,95;22,50;23,50;62.430;1.465.257
2019-06-17;22,70;22,90;22,65;22,75;61.193;1.392.947
2019-06-14;22,70;22,90;22,65;22,75;18.819;428.574
2019-06-13;23,05;23,10;22,65;22,65;25.602;585.518
2019-06-12;23,25;23,25;23,00;23,05;19.814;457.491
2019-06-11;23,60;23,60;23,00;23,30;39.615;921.868
2019-06-07;23,00;23,65;23,00;23,60;44.083;1.026.842
2019-06-06;22,65;23,05;22,65;23,00;31.749;728.230
2019-06-05;22,45;22,65;22,35;22,55;59.247;1.334.689
2019-06-04;22,15;22,50;22,00;22,35;78.870;1.756.575
2019-06-03;22,20;22,25;21,80;22,15;69.648;1.538.409
2019-05-31;22,20;22,35;21,95;22,30;62.007;1.372.380
2019-05-30;22,30;22,50;22,30;22,30;24.656;551.116
2019-05-29;22,50;22,60;22,30;22,35;33.235;745.213
2019-05-28;22,75;22,80;22,45;22,70;25.913;587.166
2019-05-27;22,80;22,90;22,70;22,80;23.614;538.142
2019-05-24;22,95;23,00;22,75;22,95;47.097;1.077.885
2019-05-23;23,20;23,25;22,55;22,90;81.111;1.854.334
2019-05-22;23,10;23,35;23,10;23,25;74.856;1.739.596
2019-05-21;23,25;23,45;23,10;23,20;18.507;430.025
2019-05-20;23,45;23,80;23,25;23,35;58.354;1.371.345
2019-05-17;23,50;23,55;23,20;23,50;54.556;1.272.049
2019-05-16;23,30;23,70;23,25;23,65;37.560;882.839
2019-05-15;23,10;23,55;23,00;23,30;86.151;2.005.800
